省份,区域,年份,综合效率_OTE,纯技术效率_PTE,规模效率_SE,规模报酬类型,超效率,代码_x,基层医疗卫生机构数/个,专业公共卫生机构/个,医疗卫生机构数量/个,医疗卫生机构床位数/张,执业医师数/人,注册护士数/人,卫生人员数/万人,医疗卫生机构事业收入/亿元,人均卫生费用/元,诊疗人次数/万人次,入院人数/万人,城乡居民医疗保健支出占消费性支出,代码_y,甲乙类法定报告传染病发病率（1/10w）,甲乙类法定报告传染病死亡率（1/10w）,人口死亡率‰,人口平均预期寿命（岁）,孕产妇死亡率‰,新生儿访视率%,3岁以下儿童系统管理率%,7岁以下儿童健康保健管理率%,围产婴儿死亡率‰,5岁以下儿童低体重患病率%,出院人数（万人）,年末常住人口,卫生总费用,政府卫生支出（亿元）,卫生总费用占GDP比重（%）,农村每万人医疗机构床位数,城市每万人医疗机构床位数,基层医疗卫生机构床位数,每万人拥有农村卫生技术人员数,每万人拥有城市卫生技术人员数,人均GDP_元每人,城镇化率,65岁及以上人口占比,教育水平_每十万人高等学校在校生数,财政支出能力_元每人,每千人床位数,每千人医师数,每千人护士数,每千人诊疗人次,每千人出院人数,城乡床位差,城乡床位比,城乡卫技人员差,城乡卫技人员比
广东,东部,2021,1.0,1.0,1.0,CRS,1.1485,5,55139,788,57964,588964,270948,401698,105.87,4227.5,6358.67,81669.438,1729.35,8.6999998,5,272.44,1.0,4.8,78.589996,4.829999900000001,92.300003,96.099998,96.099998,4.059999899999999,2.27,1730.0,12684,8063.98,1966.39,6.48,47.94,45.84,75800.0,54.0,75.0,100820,0.7462945443077891,0.0912014292094685,2922,14385.8483128351,4.643361715547146,2.136140018921476,3.166966256701356,6438.776253547777,136.3923052664775,-2.099999999999994,0.956195244055069,21.0,1.388888888888889
广东,东部,2022,1.0,1.0,1.0,CRS,1.1727,5,56635,731,59531,608355,284696,420439,110.96,4922.25,7022.31,80699.383,1894.39,9.739999800000001,5,272.67999,0.93000001,5.0,78.779999,5.0100002,89.199997,99.900002,94.800003,4.059999899999999,2.6199999,1752.58,12657,8888.0,2185.46,6.88,49.58,47.46,76100.0,56.0,79.0,104611,0.7478865449948651,0.095956557288533,3129,14642.5535276922,4.806470727660583,2.24931658370862,3.321790313660425,6375.869716362487,138.4672513233784,-2.119999999999997,0.9572408229124647,23.0,1.410714285714286
广东,东部,2023,1.0,1.0,1.0,CRS,1.172,5,59874,690,62819,628646,307144,450240,116.91,5617.0,,90629.32800000001,2059.4301,10.78,5,272.91998,0.86000001,5.35,78.970001,5.1900005,86.099991,100.0,93.500008,4.059999899999999,2.9699998,2020.04,12706,,,,50.38,49.12,77800.0,60.0,83.0,108745,0.7542106091610259,0.0996337543912101,3144,14581.323784039,4.947631040453329,2.41731465449394,3.543522745159767,7132.797733354321,158.9831575633559,-1.260000000000005,0.9749900754267565,23.0,1.383333333333333
广东,东部,2024,1.0,1.0,1.0,CRS,1.164,5,63170,662,66125,644437,324392,462721,120.25,6311.75,,96559.27,2224.4701,11.82,5,273.15997,0.79000002,7.76,79.160004,5.370000800000001,82.999985,100.0,92.200012,4.059999899999999,3.3199997,2159.4,12780,,,,50.7,50.3,77600.0,61.0,86.0,111146,0.759076682316119,0.101861002569522,3110,14050.1251956181,5.042543035993741,2.538278560250391,3.62066510172144,7555.498435054774,168.9671361502348,-0.4000000000000057,0.992110453648915,25.0,1.409836065573771
广西,西部,2012,0.9897,0.9931,0.9966,IRS,,6,33257,387,34152,168691,61340,85515,30.38,437.64001,1671.24,23189.199,699.52002,6.329999900000001,6,332.95001,7.349999900000001,6.31,75.769997,6.3099999,98.400002,85.099998,86.400002,7.969999799999999,2.8800001,696.32,4694,782.47,286.69,6.0,25.77,47.41,50300.0,31.0,69.0,24594,0.4348103962505329,0.093278042287411,1834,6359.67192160204,3.593757988922028,1.306774605879847,1.821793779292714,4940.17873881551,148.3425649765658,21.64,1.839736127279783,38.0,2.225806451612903
广西,西部,2013,0.9922,1.0,0.9922,IRS,,6,32117,1288,33943,187216,65219,94814,33.48,533.5,1795.64,24969.881,818.75,6.610000099999999,6,289.47,6.670000099999999,6.35,76.099998,6.3499999,98.699997,87.099998,88.099998,8.050000200000001,2.9400001,816.19,4731,847.36,322.49,5.89,28.87,50.61,56400.0,33.0,76.0,26908,0.4510674276051571,0.0929468251726706,1939,6782.223631367579,3.957218347072501,1.37854576199535,2.004100612978229,5277.928767702389,172.5195518917776,21.74,1.753030827848978,43.0,2.303030303030303
广西,西部,2014,0.9824,0.9997,0.9827,IRS,,6,32497,1646,34667,201600,68419,103955,35.76,602.97998,1910.1,24932.609,832.78003,5.77,6,280.13,6.119999900000001,6.21,76.43,6.21,99.099998,88.199997,89.400002,7.7399998,4.0500002,831.47,4770,908.06,359.27,5.79,31.06,53.03,59700.0,36.0,79.0,29169,0.465408805031446,0.0953558319738989,2052,7295.1572327044,4.226415094339623,1.434360587002096,2.179350104821803,5226.962054507338,174.3123689727463,21.97,1.707340631036703,43.0,2.194444444444445
广西,西部,2015,0.9732,0.9858,0.9872,IRS,,6,32216,1657,34439,214485,73379,113202,37.48,656.01001,2103.71,25188.359,831.15002,6.4400001,6,262.75,6.1100001,6.15,76.760002,6.1500001,99.300003,89.5,90.5,7.190000099999999,4.1599998,828.3,4811,1008.94,386.97,6.0,31.6,58.47,60900.0,36.0,86.0,31375,0.4799418000415711,0.0976317540118834,2178,8450.44689253793,4.45822074412804,1.525233839118686,2.352982747869466,5235.576595302432,172.1679484514654,26.87,1.850316455696202,50.0,2.388888888888889
广西,西部,2016,0.9797,1.0,0.9797,IRS,,6,32020,1650,34253,224471,77826,122602,39.06,727.39001,2557.03,25423.359,860.35999,6.5900002,6,254.25999,6.04,5.95,77.08000200000001,5.9499998,99.199997,90.800003,91.699997,6.599999900000001,3.8599999,858.44,4857,1237.09,475.69,6.75,32.86,58.57,62200.0,39.0,86.0,33962,0.492485073090385,0.0969343855249895,2279,9144.945439571751,4.621597694049825,1.602347127856702,2.524233065678402,5234.374922791847,176.7428453778053,25.71,1.782410225197809,47.0,2.205128205128205
广西,西部,2017,0.9834,1.0,0.9834,IRS,,6,32034,1353,34008,241140,82249,131693,40.48,821.59998,2851.55,26103.061,901.0300300000001,7.21,6,265.12,6.1599998,6.22,77.410004,6.2199998,89.900002,91.099998,90.800003,6.3600001,4.3499999,897.6,4907,1392.98,519.16,6.83,34.11,63.53,65000.0,39.0,91.0,37017,0.505808029345832,0.0974619289340101,2383,10003.1587528021,4.914204198084369,1.676156511106582,2.683778275932342,5319.555940493174,182.9223558182189,29.42,1.862503664614483,52.0,2.333333333333333
广西,西部,2018,0.9914,1.0,0.9914,IRS,,6,31826,1257,33742,255940,86541,140412,42.04,918.0900300000001,3278.54,25574.26,932.0200199999999,7.860000099999999,6,281.23999,6.880000099999999,5.96,77.739998,5.96,96.099998,91.300003,92.199997,5.8200002,4.4699998,929.51,4947,1615.01,554.11,8.23,36.6,63.8,67500.0,41.0,91.0,40495,0.518293915504346,0.100265159963324,2602,10735.2739033758,5.173640590256722,1.749363250454821,2.838326258338387,5169.650293106934,187.8936729330908,27.2,1.743169398907104,50.0,2.219512195121951
广西,西部,2019,0.981,1.0,0.981,IRS,,6,31853,1109,33679,277357,93954,152390,44.04,1085.8,3363.52,26131.17,1046.4399,9.819999699999999,6,290.89999,8.199999799999999,6.14,78.07,6.1399999,93.599998,91.800003,93.0,5.5599999,4.110000100000001,1043.64,4982,1668.31,587.17,7.86,39.86,66.12,72700.0,43.0,94.0,42988,0.529706945002007,0.101673867487646,2887,11744.1991168205,5.567181854676837,1.88586912886391,3.05881172219992,5245.116419108792,209.4821356884785,26.26000000000001,1.6588058203713,51.0,2.186046511627907
广西,西部,2020,0.9929,1.0,0.9929,IRS,,6,32149,942,33875,295562,102833,167487,47.22,1095.96,3739.2,23182.141,998.2899800000001,11.77,6,263.62,7.420000099999999,6.5,78.400002,6.4699998,96.300003,93.400002,92.5,5.4499998,3.3099999,996.9,5019,1876.7,731.74,8.47,42.5,68.2,76300.0,48.0,98.0,44497,0.541940625622634,0.122,3107,12312.1538155011,5.888862323171947,2.048874277744571,3.337059175134489,4618.876469416218,198.6252241482367,25.7,1.604705882352941,50.0,2.041666666666667
广西,西部,2021,0.9761,1.0,0.9761,IRS,,6,32643,599,34112,319045,109429,182407,49.32,1204.89,3533.48,25569.641,1067.63,13.72,6,272.04999,6.98,6.8,78.730003,6.8000002,82.5,94.400002,94.400002,5.4499998,3.1900001,1064.0,5037,1941.6,635.12,7.85,55.62,73.91,81600.0,60.0,103.0,50341,0.550724637681159,0.125892739985379,3432,11527.7744689299,6.33402819138376,2.172503474290252,3.621342068691682,5076.363112964065,211.2368473297598,18.29,1.328838547285149,43.0,1.716666666666667
广西,西部,2022,0.9566,0.9841,0.972,IRS,,6,33086,493,34500,341728,115225,192927,51.71,1313.8101,3618.46,26357.141,1136.97,15.68,6,280.48001,6.54,7.1,79.059998,7.130000099999999,68.699997,95.400002,96.300003,5.4499998,3.0699999,1113.54,5047,2081.85,657.98,7.92,60.24,77.92,86600.0,63.0,108.0,52399,0.5565682583713101,0.131337163194646,3651,11676.8773528829,6.770913413909253,2.283039429363979,3.822607489597781,5222.338220725183,220.6340400237765,17.68,1.293492695883134,45.0,1.714285714285714
广西,西部,2023,1.0,1.0,1.0,CRS,1.0351,6,33497,427,34888,362011,120621,200947,53.61,1422.7301,3703.4399,26244.641,1206.3099,17.64,6,288.91003,6.0999999,7.08,79.389992,7.46,54.89999399999999,96.400002,98.200005,5.4499998,2.9499998,1303.68,5027,,,,64.26,82.63,92400.0,67.0,113.0,54599,0.5677342351302961,0.138099106417547,3819,12137.1991247265,7.201332802864531,2.399462900338174,3.997354286851004,5220.736224388304,259.335587825741,18.36999999999999,1.285869903516962,46.0,1.686567164179104
广西,西部,2024,1.0,1.0,1.0,CRS,1.0366,6,33324,352,34685,377394,127717,209047,55.95,1531.6501,3788.4199,26232.141,1275.6499,19.6,6,297.34006,5.6599998,7.5,79.71998599999999,7.79,41.099991,97.400002,100.0,5.4499998,2.8299997,1365.11,5013,,,,67.0,86.5,97500.0,70.0,118.0,57071,0.573907839616996,0.139706167383804,3843,12905.6054258927,7.528306403351286,2.547715938559745,4.170097745860762,5232.822860562537,272.3139836425294,19.5,1.291044776119403,48.0,1.685714285714286
新疆,西部,2012,0.8043,1.0,0.8043,IRS,,28,16970,506,18320,131592,41358,52449,17.71,280.48999,2536.29,8386.5596,447.78,7.940000099999999,28,624.47998,3.1600001,4.48,73.010002,4.48,90.800003,81.699997,83.5,14.38,1.85,446.46,2253,566.3,190.0,7.55,49.65,124.8,25500.0,48.0,153.0,33495,0.442077230359521,0.0679549114331723,1596,12073.10252996,5.840745672436751,1.835685752330226,2.327962716378162,3722.396626719929,198.1624500665779,75.15,2.513595166163142,105.0,3.1875
新疆,西部,2013,0.701,0.7115,0.9852,IRS,,28,17190,605,18663,137325,43582,56578,18.96,320.32999,2945.97,9381.9502,464.04999,7.670000099999999,28,618.98999,3.8800001,4.92,73.339996,4.920000099999999,92.0,82.400002,84.599998,13.89,1.91,462.0,2285,667.06,208.68,7.98,55.01,99.21,26400.0,55.0,129.0,37542,0.4494529540481401,0.0636772260273973,1681,13422.8446389497,6.00984682713348,1.907308533916849,2.476061269146608,4105.886301969365,202.1881838074398,44.2,1.803490274495546,74.0,2.345454545454545
新疆,西部,2014,0.7336,0.7435,0.9866,IRS,,28,17178,801,18873,142956,44999,59792,19.96,360.10999,3266.6201,9978.9697,490.82999,8.3199997,28,611.78003,3.52,4.97,73.66999799999999,4.9699998,90.099998,84.599998,85.0,14.27,2.1300001,488.7,2325,750.82,232.5,8.1,56.66,124.2,27700.0,58.0,155.0,40782,0.467956989247312,0.0686910221941062,1749,14270.064516129,6.148645161290323,1.935440860215054,2.571698924731183,4292.029978494624,210.1935483870968,67.54,2.192022590893047,97.0,2.672413793103448
新疆,西部,2015,0.8209,0.8281,0.9913,IRS,,28,17075,802,18798,150263,47226,63870,20.85,395.79999,3691.0,10333.27,512.15002,8.1000004,28,635.10999,4.3000002,4.51,74.0,4.5100002,91.5,86.900002,87.400002,14.2,2.02,510.0,2385,870.98,262.92,9.34,59.38,128.46,29000.0,61.0,166.0,40534,0.487631027253669,0.0712861537791971,1759,15953.3333333333,6.300335429769392,1.980125786163522,2.677987421383648,4332.607966457023,213.8364779874214,69.08000000000001,2.163354664870327,105.0,2.721311475409836
新疆,西部,2016,0.8475,0.8548,0.9915,IRS,,28,17124,775,18825,156912,49517,67624,22.0,441.97,4012.8899,10923.03,535.10999,8.29,28,606.7000099999999,4.27,4.26,74.33000200000001,4.2600002,91.900002,86.099998,87.0,14.77,1.72,532.54,2428,962.32,299.05,9.97,61.81,112.73,30700.0,63.0,151.0,41196,0.504118616144975,0.0723034961567072,1780,17043.863261944,6.462602965403624,2.039415156507414,2.785172981878089,4498.776771004943,219.332784184514,50.92,1.823814916680149,88.0,2.396825396825397
新疆,西部,2017,0.8161,0.8393,0.9724,IRS,,28,17059,737,18724,167577,51037,70566,22.44,482.13,4453.8901,11241.97,548.15002,9.430000300000001,28,589.40997,4.27,4.48,74.660004,4.48,91.900002,89.5,92.300003,12.94,2.1400001,548.34,2480,1088.83,317.85,10.01,66.64,113.96,33100.0,64.0,147.0,46703,0.518951612903226,0.0728352300841168,1863,18698.5483870968,6.757137096774193,2.057943548387097,2.845403225806451,4533.052419354838,221.1048387096774,47.31999999999999,1.710084033613445,83.0,2.296875
新疆,西部,2018,0.8782,0.929,0.9454,IRS,,28,16833,697,18450,178881,51912,72347,22.71,507.29999,4843.23,10719.21,543.22998,9.6400003,28,659.75,6.3099999,4.56,74.989998,4.5599999,94.300003,92.300003,94.099998,11.01,1.61,542.9,2520,1204.51,342.85,9.4,71.2,113.0,33800.0,64.0,145.0,52441,0.540079365079365,0.071558282208589,1954,19890.6746031746,7.098452380952381,2.06,2.870912698412698,4253.654761904761,215.4365079365079,41.8,1.587078651685393,81.0,2.265625
新疆,西部,2019,0.9087,0.9566,0.95,IRS,,28,16851,591,18376,186426,55990,77306,23.64,609.56,4844.0498,12031.98,589.69,9.8999996,28,483.78,6.719999799999999,4.45,75.32,4.4499998,94.800003,92.900002,95.599998,8.1000004,1.66,587.51,2559,1355.03,373.07,9.21,72.69,116.99,38500.0,68.0,138.0,55227,0.5552950371238771,0.0806714140386572,2106,20771.7467760844,7.285111371629543,2.187964048456428,3.020945681906995,4701.828839390387,229.5857756936303,44.3,1.609437336635025,70.0,2.029411764705882
新疆,西部,2020,0.878,0.8883,0.9884,IRS,,28,16671,556,18158,181455,57318,80681,24.45,528.09003,5841.48,10699.6,436.92999,10.17,28,324.98999,3.21,5.5,75.650002,5.0300002,95.199997,92.0,93.300003,9.0600004,0.68000001,440.3,2590,1510.16,605.5,10.95,72.2,116.8,33000.0,70.0,154.0,55398,0.565250965250965,0.0776,2331,21363.5521235521,7.005984555984556,2.213050193050193,3.115096525096525,4131.119691119691,170.0,44.59999999999999,1.617728531855956,84.0,2.2
新疆,西部,2021,0.9453,0.9768,0.9678,IRS,,28,15528,499,16970,186127,58674,85369,25.67,606.38,6838.9102,10478.48,465.12,10.43,28,331.85999,3.6600001,5.6,75.980003,5.5999999,96.199997,95.900002,95.900002,9.0600004,0.81999999,462.7,2589,1584.73,535.67,9.91,68.87,85.2,39900.0,68.0,118.0,64845,0.572421784472769,0.080832756043315,2526,20768.2889146389,7.189146388567014,2.266280417149479,3.297373503283121,4047.307840865199,178.7176516029355,16.33,1.237113402061856,50.0,1.735294117647059
新疆,西部,2022,0.9739,1.0,0.9739,IRS,,28,15578,467,16999,179699,58830,89027,26.42,684.6799900000001,7836.3398,9647.36,493.31,10.7,28,338.73001,4.110000100000001,5.8,76.309998,6.170000099999999,97.199997,99.800003,98.5,9.0600004,0.95999998,442.78,2587,1724.05,640.47,9.72,65.74,85.62,32599.999999999996,72.0,118.0,71679,0.579049091611906,0.0838962901460543,2773,26422.1105527638,6.946231155778895,2.274062620796289,3.441321994588326,3729.168921530731,171.1557788944723,19.88000000000001,1.302403407362337,46.0,1.638888888888889
新疆,西部,2023,0.9619,0.9981,0.9637,IRS,,28,16958,445,18416,195757,66186,101745,29.73,762.97998,8833.7695,14336.24,521.5,10.969999,28,345.60004,4.5600002,5.76,76.639992,6.740000200000001,98.199997,100.0,100.0,9.0600004,1.1,720.93,2598,,,,72.61,91.11,36700.0,82.0,130.0,75616,0.5923787528868361,0.0868548033338207,2956,29126.1739799846,7.534911470361817,2.54757505773672,3.916281755196305,5518.183217859892,277.4942263279445,18.5,1.2547858421705,48.0,1.585365853658537
新疆,西部,2024,0.9531,0.9662,0.9864,IRS,,28,17713,367,19112,202243,71742,107933,31.49,841.2799699999999,9831.1992,16415.1201,549.69,11.239999,28,352.47006,5.0100002,6.17,76.96998599999999,7.3100004,99.199997,100.0,100.0,9.0600004,1.2399999,719.45,2623,,,,73.1,94.7,36100.0,86.0,136.0,78660,0.6035074342356079,0.0886460455639933,3119,29149.6759435761,7.710369805566145,2.735112466641251,4.114868471216164,6258.14719786504,274.285169653069,21.60000000000001,1.295485636114911,50.0,1.581395348837209
江苏,东部,2012,0.9874,1.0,0.9874,IRS,,15,28888,505,31050,333118,134800,155247,51.97,1283.6801,2388.9199,45054.648,952.9000199999999,6.46,15,121.91,0.47,6.99,77.16999799999999,6.9899998,100.0,97.900002,98.800003,3.8099999,0.52999997,950.45,8120,1892.02,483.75,3.5,33.13,65.38,69500.0,39.0,79.0,67718,0.630049261083744,0.114961487825916,2786,8654.766009852221,4.10243842364532,1.660098522167488,1.911908866995074,5548.60197044335,117.0504926108374,32.24999999999999,1.973437971626924,40.0,2.025641025641026
江苏,东部,2013,0.9767,1.0,0.9767,IRS,,15,28815,466,30998,368287,143611,174158,55.11,1483.6801,2787.5701,49440.121,1053.6899,6.369999900000001,15,116.74,0.47,7.01,77.440002,7.0100002,100.0,97.400002,98.5,3.4300001,0.47,1049.27,8192,2213.19,549.23,3.74,34.89,74.41,74100.0,39.0,89.0,74185,0.6439208984375,0.122546775325825,2814,9519.61669921875,4.49569091796875,1.75306396484375,2.1259521484375,6035.171020507812,128.084716796875,39.52,2.132702780166237,50.0,2.282051282051282
江苏,东部,2014,0.9413,1.0,0.9413,IRS,,15,28921,1290,31995,392293,149651,188767,58.96,1701.3,3322.3999,52578.578,1152.04,6.380000099999999,15,117.29,0.5,7.02,77.709999,7.02,100.0,97.300003,98.400002,3.28,0.60000002,1148.24,8281,2644.65,581.99,4.06,37.28,75.69,74800.0,43.0,90.0,80408,0.6570462504528439,0.120638738354746,2858,10231.191885038,4.737266030672624,1.807160970897235,2.279519381717184,6349.302982731555,138.6595821760657,38.41,2.030311158798283,47.0,2.093023255813954
江苏,东部,2015,0.9455,1.0,0.9455,IRS,,15,28841,1244,31925,413612,157369,203998,61.89,1877.11,3729.0701,54579.16,1217.58,6.98,15,124.24,0.43000001,7.03,77.970001,7.030000200000001,100.0,97.400002,98.400002,3.1099999,0.56,1214.1,8315,2974.42,674.73,4.24,36.98,84.78,76100.0,43.0,100.0,86618,0.6749248346361999,0.12690681251373,2896,11650.7276007216,4.974287432351173,1.892591701743837,2.45337342152736,6563.93986770896,146.0132291040289,47.8,2.292590589507842,57.0,2.325581395348837
江苏,东部,2016,0.9446,1.0,0.9446,IRS,,15,29099,1059,32117,443060,169889,221168,65.41,2051.9399,4200.21,55194.922,1308.96,7.0900002,15,114.56,0.50999999,7.03,78.239998,7.030000200000001,100.0,96.199997,97.900002,3.53,0.62,1302.75,8381,3359.58,753.25,4.34,40.65,84.11,77500.0,47.0,98.0,93748,0.68929721990216,0.135048807427087,2937,11910.2255100823,5.286481326810643,2.027073141629877,2.638921369764945,6585.72031977091,155.4408781768285,43.46,2.069126691266913,51.0,2.085106382978724
江苏,东部,2017,0.9322,1.0,0.9322,IRS,,15,29118,911,32037,469182,181276,236906,69.25,2265.3101,4597.1802,58433.699,1418.04,6.79,15,111.54,0.46000001,7.03,78.510002,7.030000200000001,100.0,95.5,97.699997,3.4300001,0.62,1416.17,8423,3691.21,808.57,4.3,43.14,86.26,89400.0,50.0,101.0,102961,0.7017689659266301,0.139334341906203,3045,12609.5571649056,5.57024813011991,2.152154814199216,2.812608334322688,6937.397483082037,168.131307135225,43.12,1.999536393138619,51.0,2.02
江苏,东部,2018,0.9209,0.9694,0.9499,IRS,,15,30295,808,33254,491512,193878,260422,73.93,2493.8,5012.0098,59442.109,1449.41,6.849999900000001,15,113.5,0.46000001,7.03,78.779999,7.030000200000001,95.5,94.699997,97.699997,3.5599999,0.56999999,1447.46,8446,4035.02,868.95,4.33,48.0,82.5,93500.0,57.0,101.0,110802,0.7119346436182808,0.142963209891509,3143,13802.21406583,5.819464835425054,2.295500828794696,3.083376746388823,7037.900663035757,171.3781671797301,34.5,1.71875,44.0,1.771929824561403
江苏,东部,2019,0.9147,0.9703,0.9428,IRS,,15,31821,685,34796,516015,211174,279836,78.63,2813.5,5525.6099,61721.648,1528.21,8.3500004,15,115.99,0.44999999,7.04,79.050003,7.04,95.900002,95.199997,97.900002,3.4200001,0.55000001,1523.43,8469,4459.17,962.85,4.48,51.12,83.04,98500.0,62.0,103.0,118045,0.7246428149722521,0.150785290174296,3311,14846.5580351872,6.09298618490967,2.493493918998701,3.30423898925493,7287.949935057268,179.8831030818278,31.92000000000001,1.624413145539906,41.0,1.661290322580645
江苏,东部,2020,0.9972,1.0,0.9972,IRS,,15,32703,658,35747,535006,224031,294159,82.33,2726.8,5800.5601,53355.52,1356.59,9.8500004,15,98.230003,0.38999999,6.49,79.32,6.9099998,97.699997,95.800003,98.099998,3.6199999,0.43000001,1355.8,8477,4917.28,1133.75,4.79,54.4,80.9,101600.0,66.0,103.0,123411,0.7344579450277221,0.162,3653,16139.6130706618,6.311265777987495,2.642809956352483,3.470083756045771,6294.151232747434,159.9386575439424,26.50000000000001,1.487132352941177,37.0,1.560606060606061
江苏,东部,2021,0.994,1.0,0.994,IRS,,15,33387,619,36448,548560,230820,308650,85.34,3105.04,6075.5098,56976.238,1415.7,11.35,15,105.94,0.38999999,6.8,79.589996,6.77,96.300003,95.599998,95.599998,3.6199999,0.36000001,1415.6,8505,5779.38,1255.86,4.97,56.08,71.27,104700.0,68.0,92.0,141153,0.7394473838918281,0.170439029805184,3531,17149.0417401529,6.449853027630805,2.713932980599647,3.629041740152851,6699.146149323927,166.4432686654909,15.19,1.27086305278174,24.0,1.352941176470588
江苏,东部,2022,0.9993,1.0,0.9993,IRS,0.9993,15,33947,510,37001,563114,237209,318341,87.53,3483.29,6350.46,56196.961,1474.8101,12.85,15,113.65,0.38999999,7.0,79.860001,6.630000099999999,94.900002,95.400002,93.099998,3.6199999,0.28999999,1429.52,8515,6548.66,1520.42,5.33,57.2,73.28,106100.0,69.0,96.0,146374,0.7442160892542571,0.178691400204075,3726,17500.1409277745,6.613200234879624,2.785778038755138,3.738590722254844,6599.760540223136,167.8825601879037,16.08,1.281118881118881,27.0,1.391304347826087
江苏,东部,2023,1.0,1.0,1.0,CRS,1.0087,15,36378,508,39536,578868,247798,333432,91.1,3861.54,6625.4102,64217.684,1533.9202,14.35,15,121.36,0.38999999,7.56,80.13000500000001,6.4900002,93.5,95.200005,90.599998,3.6199999,0.21999997,1708.94,8526,,,,58.74,75.25,108200.0,71.0,100.0,153658,0.7504105090311991,0.184559347709856,3845,17877.4102744546,6.789444053483463,2.906380483227774,3.910767065446868,7531.982641332395,200.4386582219095,16.51,1.28106911814777,29.0,1.408450704225352
